TITLE,GLUCOSA 50
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,19/02/15
TIME,16:22:11
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,399.1927
LASTX,4000.6047
NPOINTS,3736
FIRSTY,0.02660
MAXY,1.31924
MINY,0.00100
XYDATA,
1565.9152,0.0496195
1566.8794,0.0502039
1567.8436,0.0508654
1568.8079,0.0516487
1569.7721,0.0525328
1570.7363,0.0533764
1571.7006,0.0540652
1572.6648,0.0546173
1573.6290,0.05513
1574.5933,0.0557269
1575.5575,0.0565663
1576.5217,0.0577392
1577.4860,0.0590562
1578.4502,0.0602019
1579.4144,0.06111
1580.3787,0.0619444
1581.3429,0.0628697
1582.3071,0.0639404
1583.2714,0.0651138
1584.2356,0.0663169
1585.1998,0.0675091
1586.1641,0.0687032
1587.1283,0.0699379
1588.0925,0.0712357
1589.0568,0.0725867
1590.0210,0.0739658
1590.9852,0.0753646
1591.9495,0.0768085
1592.9137,0.078347
1593.8779,0.0800247
1594.8422,0.081851
1595.8064,0.083791
1596.7706,0.0857859
1597.7349,0.0877893
1598.6991,0.0897916
1599.6633,0.0918227
1600.6276,0.0939344
1601.5918,0.0961717
1602.5560,0.0985397
1603.5203,0.100991
1604.4845,0.103458
1605.4487,0.105912
1606.4130,0.108407
1607.3772,0.111066
1608.3414,0.113997
1609.3057,0.117168
1610.2699,0.120377
1611.2341,0.123395
1612.1984,0.126144
1613.1626,0.128744
1614.1268,0.131473
1615.0911,0.134688
1616.0553,0.138579
1617.0195,0.142779
1617.9838,0.146509
1618.9480,0.149382
1619.9122,0.151686
1620.8765,0.15397
1621.8407,0.156663
1622.8049,0.15987
1623.7692,0.163317
1624.7334,0.16656
1625.6976,0.169382
1626.6619,0.171909
1627.6261,0.174359
1628.5903,0.176772
1629.5546,0.179003
1630.5188,0.180921
1631.4830,0.182537
1632.4473,0.183946
1633.4115,0.185207
1634.3757,0.186347
1635.3400,0.187471
1636.3042,0.188662
1637.2684,0.189701
1638.2327,0.190319
1639.1969,0.190533
1640.1611,0.190528
1641.1254,0.19047
1642.0896,0.190445
1643.0538,0.190418
1644.0181,0.190186
1644.9823,0.189433
1645.9465,0.188032
1646.9108,0.186373
1647.8750,0.185076
1648.8392,0.184416
1649.8035,0.184242
1650.7677,0.184092
1651.7319,0.183217
1652.6962,0.181035
1653.6604,0.178061
1654.6246,0.175331
1655.5889,0.172975
1656.5531,0.170784
1657.5173,0.168732
1658.4816,0.166805
1659.4458,0.164867
1660.4100,0.16269
1661.3743,0.160134
1662.3385,0.157322
1663.3027,0.154581
1664.2670,0.152156
1665.2312,0.150054
1666.1954,0.148055
1667.1597,0.145794
1668.1239,0.142934
1669.0881,0.1395
1670.0524,0.136033
1671.0166,0.133129
1671.9808,0.130871
1672.9451,0.128908
1673.9093,0.126827
1674.8735,0.124383
1675.8378,0.121596
1676.8020,0.118701
1677.7662,0.115969
1678.7305,0.113569
1679.6947,0.111527
1680.6589,0.109689
1681.6232,0.107703
1682.5874,0.10519
1683.5516,0.102185
1684.5159,0.0992589
1685.4801,0.096767
1686.4443,0.0945332
1687.4086,0.0923376
1688.3728,0.0901428
1689.3370,0.0880371
1690.3013,0.08615
1691.2655,0.0845649
1692.2297,0.0832401
1693.1940,0.0819898
1694.1582,0.0805593
1695.1224,0.0787864
1696.0867,0.076773
1697.0509,0.0748882
1698.0151,0.0734738
1698.9794,0.0724702
1699.9436,0.0714378
1700.9078,0.0700135
1701.8721,0.0682217
1702.8363,0.0663353
1703.8005,0.0646007
1704.7648,0.0631215
1705.7290,0.0618931
1706.6932,0.0608687
1707.6575,0.0599843
1708.6217,0.0591658
1709.5859,0.0583543
1710.5502,0.0575286
1711.5144,0.0567032
1712.4786,0.0559096
1713.4429,0.055171
1714.4071,0.0544872
1715.3713,0.0538704
1716.3356,0.0534059
1717.2998,0.053145
1718.2640,0.0528852
1719.2283,0.0523557
1720.1925,0.0515448
1721.1567,0.0506358
1722.1210,0.0498071
1723.0852,0.0491458
1724.0494,0.048647
1725.0137,0.048237
1725.9779,0.0478158
1726.9421,0.0473177
1727.9064,0.0467593
1728.8706,0.0462326
1729.8348,0.0458439
1730.7991,0.0456382
1731.7633,0.0455612
1732.7275,0.0454853
1733.6918,0.0452563
1734.6560,0.0447283
1735.6202,0.0438671
1736.5845,0.0428185
1737.5487,0.0417909
1738.5129,0.0409159
1739.4772,0.0402171
1740.4414,0.0396505
1741.4056,0.0391419
1742.3699,0.0386124
1743.3341,0.0380142
1744.2983,0.0373604
1745.2626,0.0367164
1746.2268,0.036168
1747.1910,0.0358004
1748.1553,0.0356826
1749.1195,0.0358192
1750.0837,0.0360727
1751.0480,0.0361946
1752.0122,0.0360136
1752.9764,0.0355508
1753.9407,0.0349432
1754.9049,0.0343261
1755.8691,0.0337856
1756.8334,0.0333654
1757.7976,0.0330816
1758.7618,0.0329263
1759.7261,0.03287
1760.6903,0.0328694
1761.6545,0.0328766
1762.6188,0.0328472
1763.5830,0.0327542
1764.5472,0.0325984
1765.5115,0.0323967
1766.4757,0.0321559
1767.4399,0.0318611
1768.4042,0.0314946
1769.3684,0.0310781
1770.3326,0.0307108
1771.2969,0.0305501
1772.2611,0.030681
1773.2253,0.0309777
1774.1896,0.0311899
1775.1538,0.0311743
1776.1180,0.0309611
1777.0823,0.0306515
1778.0465,0.030328
1779.0107,0.0300451
1779.9750,0.0298525
1780.9392,0.0297926
1781.9034,0.0298692
1782.8677,0.0300286
1783.8319,0.0301742
1784.7961,0.0302054
1785.7604,0.0300698
1786.7246,0.0297953
1787.6888,0.0294727
1788.6531,0.0291975
1789.6173,0.0290209
1790.5815,0.0289473
1791.5458,0.0289588
1792.5100,0.0289989
1793.4742,0.0289485
1794.4385,0.0287198
1795.4027,0.0283623
1796.3669,0.0280166
1797.3312,0.0278034
1798.2954,0.0277689
1799.2596,0.0278882
1800.2239,0.0280865
1801.1881,0.0282663
1802.1523,0.0283465
1803.1166,0.0283019
1804.0808,0.028165
1805.0450,0.0279923
1806.0093,0.0278302
1806.9735,0.0277032
1807.9377,0.0276212
1808.9020,0.0275923
1809.8662,0.0276225
1810.8304,0.0276995
1811.7947,0.0277835
1812.7589,0.0278288
1813.7231,0.0278184
1814.6874,0.0277697
1815.6516,0.0277165
1816.6158,0.0276885
1817.5801,0.0277018
1818.5443,0.0277561
1819.5085,0.027841
1820.4728,0.0279459
1821.4370,0.02806
1822.4012,0.0281627
1823.3655,0.0282202
1824.3297,0.0281989
1825.2939,0.0280861
1826.2582,0.0279063
1827.2224,0.0277243
1828.1866,0.0276298
1829.1509,0.0276985
1830.1151,0.0279293
1831.0793,0.0282135
1832.0436,0.0284132
1833.0078,0.0284742
1833.9720,0.0284403
1834.9363,0.0283867
1835.9005,0.0283646
1836.8647,0.0283856
1837.8290,0.0284326
1838.7932,0.0284874
1839.7574,0.0285562
1840.7217,0.028661
1841.6859,0.0288129
1842.6501,0.0290104
1843.6144,0.0292567
1844.5786,0.0295362
1845.5428,0.0297716
1846.5071,0.0298709
1847.4713,0.0298156
1848.4355,0.0296581
1849.3998,0.0294637
1850.3640,0.0292813
1851.3282,0.0291493
1852.2925,0.029102
1853.2567,0.0291583
1854.2209,0.0293041
1855.1852,0.0294908
1856.1494,0.0296581
1857.1136,0.0297671
1858.0779,0.0298217
1859.0421,0.0298602
1860.0063,0.0299224
1860.9706,0.0300174
1861.9348,0.0301186
1862.8990,0.0301884
1863.8633,0.0302068
1864.8275,0.0301811
1865.7917,0.0301442
1866.7560,0.0301595
1867.7202,0.0303121
1868.6844,0.0306319
1869.6487,0.0310102
1870.6129,0.0312702
1871.5771,0.0313332
1872.5414,0.0312639
1873.5056,0.0311895
1874.4698,0.0312115
1875.4341,0.031364
1876.3983,0.0316053
1877.3625,0.031843
1878.3268,0.0319858
1879.2910,0.0319976
1880.2552,0.0319169
1881.2195,0.0318327
1882.1837,0.0318347
1883.1479,0.0319662
1884.1122,0.0322067
1885.0764,0.0324928
1886.0406,0.0327582
1887.0049,0.0329665
1887.9691,0.0331239
1888.9333,0.0332675
1889.8976,0.0334293
1890.8618,0.033606
1891.8260,0.0337627
1892.7903,0.0338618
1893.7545,0.0338857
1894.7188,0.0338453
1895.6830,0.0337808
1896.6472,0.0337495
1897.6115,0.0338009
1898.5757,0.0339545
1899.5399,0.0341931
1900.5042,0.0344684
1901.4684,0.0347184
1902.4326,0.0348917
1903.3969,0.03497
1904.3611,0.0349733
1905.3253,0.034944
1906.2896,0.0349213
1907.2538,0.0349259
1908.2180,0.0349612
1909.1823,0.0350231
1910.1465,0.0351067
1911.1107,0.0352079
1912.0750,0.0353241
1913.0392,0.0354556
1914.0034,0.035599
1914.9677,0.0357391
1915.9319,0.0358484
1916.8961,0.0358966
1917.8604,0.0358615
1918.8246,0.035741
1919.7888,0.0355678
1920.7531,0.035415
1921.7173,0.0353762
1922.6815,0.0355201
1923.6458,0.035844
1924.6100,0.0362634
1925.5742,0.0366593
1926.5385,0.0369508
1927.5027,0.0371321
1928.4669,0.0372546
1929.4312,0.037387
1930.3954,0.0375792
1931.3596,0.0378442
1932.3239,0.0381618
1933.2881,0.0384923
1934.2523,0.0387886
1935.2166,0.0390056
1936.1808,0.0391187
1937.1450,0.0391452
1938.1093,0.0391525
1939.0735,0.0392344
1940.0377,0.0394629
1941.0020,0.0398362
1941.9662,0.0402509
1942.9304,0.0405378
1943.8947,0.0405643
1944.8589,0.0403347
1945.8231,0.0399939
1946.7874,0.0397349
1947.7516,0.0396913
1948.7158,0.0398801
1949.6801,0.0402158
1950.6443,0.0405752
1951.6085,0.0408688
1952.5728,0.0410679
1953.5370,0.0411781
1954.5012,0.0411995
1955.4655,0.0411256
1956.4297,0.0409929
1957.3939,0.0409327
1958.3582,0.0411503
1959.3224,0.0418026
1960.2866,0.0428387
1961.2509,0.0439428
1962.2151,0.044678
1963.1793,0.0447521
1964.1436,0.0442112
1965.1078,0.0434199
1966.0720,0.0428344
1967.0363,0.0426979
1968.0005,0.0428788
1968.9647,0.043013
1969.9290,0.0428357
1970.8932,0.0423985
1971.8574,0.0420071
1972.8217,0.0419757
1973.7859,0.0423924
1974.7501,0.0430536
1975.7144,0.0436021
1976.6786,0.0437773
1977.6428,0.0435801
1978.6071,0.0432313
1979.5713,0.0429911
1980.5355,0.0430179
1981.4998,0.0433477
1982.4640,0.0439395
1983.4282,0.0447034
1984.3925,0.0455024
1985.3567,0.0461634
1986.3209,0.0465323
1987.2852,0.0465512
1988.2494,0.046305
1989.2136,0.0459968
1990.1779,0.0458587
1991.1421,0.0460402
1992.1063,0.0465334
1993.0706,0.0471944
1994.0348,0.0478484
1994.9990,0.0483954
1995.9633,0.048835
1996.9275,0.0492134
1997.8917,0.0495455
1998.8560,0.0497677
1999.8202,0.0497554
2000.7844,0.0494037
2001.7487,0.048726
2002.7129,0.0479008
2003.6771,0.0472245
2004.6414,0.0469799
2005.6056,0.0472772
2006.5698,0.0479658
2007.5341,0.0487073
2008.4983,0.04919
2009.4625,0.0493269
2010.4268,0.0492706
2011.3910,0.0492414
2012.3552,0.0493231
2013.3195,0.0493921
2014.2837,0.0492287
2015.2479,0.048731
2016.2122,0.0480739
2017.1764,0.0476607
2018.1406,0.0478554
2019.1049,0.048687
2020.0691,0.0497789
2021.0333,0.0505669
2021.9976,0.0506471
2022.9618,0.0500276
2023.9260,0.049138
2024.8903,0.048587
2025.8545,0.0488058
2026.8187,0.0497973
2027.7830,0.0511508
2028.7472,0.0522996
2029.7114,0.0528465
2030.6757,0.0527564
2031.6399,0.0523129
2032.6041,0.0518938
2033.5684,0.0517242
2034.5326,0.051783
2035.4968,0.0519107
2036.4611,0.0520135
2037.4253,0.0521751
2038.3895,0.0525923
2039.3538,0.0533856
2040.3180,0.0544366
2041.2822,0.0553868
2042.2465,0.0558334
2043.2107,0.0555988
2044.1749,0.0548687
2045.1392,0.0540971
2046.1034,0.0537413
2047.0676,0.0539944
2048.0320,0.0546866
2048.9961,0.0554364
2049.9604,0.0559399
2050.9246,0.0561633
2051.8889,0.0563142
2052.8530,0.0566664
2053.8174,0.0573793
2054.7815,0.0584085
2055.7458,0.0595322
2056.7100,0.0604733
2057.6743,0.0610422
2058.6384,0.061218
2059.6028,0.0611348
2060.5669,0.0609964
2061.5313,0.0609752
2062.4954,0.0611404
2063.4597,0.0614416
2064.4238,0.0617516
2065.3882,0.0619483
2066.3523,0.0619898
2067.3167,0.0619359
2068.2808,0.0619032
2069.2451,0.0619859
2070.2092,0.0621972
2071.1736,0.0624641
2072.1377,0.0626783
2073.1021,0.0627641
2074.0662,0.062724
2075.0305,0.0626322
2075.9946,0.0625881
2076.9590,0.0626635
2077.9231,0.0628745
2078.8875,0.0631856
2079.8516,0.0635354
2080.8159,0.0638643
2081.7800,0.0641317
2082.7444,0.0643221
2083.7085,0.0644439
2084.6729,0.0645267
2085.6370,0.0646147
2086.6013,0.064756
2087.5654,0.0649847
2088.5298,0.065303
2089.4939,0.0656705
2090.4583,0.0660131
2091.4224,0.0662535
2092.3867,0.0663518
2093.3508,0.0663361
2094.3152,0.0663022
2095.2793,0.0663741
2096.2437,0.0666372
2097.2078,0.0670824
2098.1721,0.0675984
2099.1362,0.0680242
2100.1006,0.0682296
2101.0647,0.0681949
2102.0291,0.0680045
2102.9932,0.0678191
2103.9575,0.0677923
2104.9216,0.0679954
2105.8860,0.068385
2106.8501,0.0688309
2107.8145,0.0691892
2108.7786,0.0693804
2109.7429,0.0694283
2110.7070,0.0694366
2111.6714,0.069519
2112.6355,0.0697255
2113.5999,0.0700107
2114.5640,0.0702615
2115.5283,0.0703662
2116.4924,0.0702796
2117.4568,0.0700483
2118.4209,0.0697858
2119.3853,0.0696185
2120.3494,0.0696326
2121.3137,0.0698471
2122.2778,0.0702157
2123.2422,0.0706489
2124.2063,0.0710443
2125.1707,0.0713154
2126.1348,0.0714173
2127.0991,0.0713623
2128.0632,0.0712186
2129.0276,0.0710872
2129.9917,0.071062
2130.9561,0.0711893
2131.9202,0.0714448
2132.8845,0.0717397
2133.8486,0.0719589
2134.8130,0.0720156
2135.7771,0.0718982
2136.7415,0.0716772
2137.7056,0.0714632
2138.6699,0.071336
2139.6340,0.0712874
2140.5984,0.0712163
2141.5625,0.0709867
2142.5269,0.0705228
2143.4910,0.0698838
2144.4553,0.0692623
2145.4194,0.0688917
2146.3838,0.068913
2147.3479,0.0692921
2148.3123,0.0698521
2149.2764,0.0704025
2150.2407,0.0708683
2151.2048,0.071316
2152.1692,0.0718601
2153.1333,0.0725251
2154.0977,0.0731768
2155.0618,0.0735798
2156.0261,0.0735509
2156.9902,0.0731168
2157.9546,0.0725535
2158.9187,0.0722242
2159.8831,0.0722996
2160.8472,0.0726257
2161.8115,0.0728767
2162.7756,0.0728044
2163.7400,0.0723682
2164.7041,0.0717134
2165.6685,0.0710723
2166.6326,0.0706513
2167.5969,0.0705459
2168.5610,0.0707118
2169.5254,0.0709983
2170.4895,0.0712266
2171.4539,0.0712812
2172.4180,0.0711764
2173.3823,0.0710575
2174.3464,0.0711224
2175.3108,0.0714959
2176.2749,0.0721321
2177.2393,0.0728185
2178.2034,0.0732853
2179.1677,0.0733496
2180.1318,0.0730058
2181.0962,0.0724153
2182.0603,0.0718081
2183.0247,0.0713567
2183.9888,0.0710986
2184.9531,0.0709487
2185.9172,0.0707849
2186.8816,0.0705428
2187.8457,0.0702616
2188.8101,0.0700587
2189.7742,0.070053
2190.7385,0.0702811
2191.7026,0.0706606
2192.6670,0.071024
2193.6311,0.0712073
2194.5955,0.0711403
2195.5596,0.0708822
2196.5239,0.0705796
2197.4880,0.0703738
2198.4524,0.0703189
2199.4165,0.0703646
2200.3809,0.0704126
2201.3450,0.0704048
2202.3093,0.0703805
2203.2734,0.0704588
2204.2378,0.0707593
2205.2019,0.0713128
2206.1663,0.0720237
2207.1304,0.0727075
2208.0947,0.0731764
2209.0588,0.0733198
2210.0232,0.0731348
2210.9873,0.0727028
2211.9517,0.0721408
2212.9158,0.0715651
2213.8801,0.0710795
2214.8442,0.0707734
2215.8086,0.0707053
2216.7727,0.0708708
2217.7371,0.0711789
2218.7012,0.0714704
2219.6655,0.0715846
2220.6296,0.0714412
2221.5940,0.0710859
2222.5581,0.070668
2223.5225,0.0703648
2224.4866,0.0702986
2225.4509,0.0704936
2226.4150,0.0708847
2227.3794,0.0713593
2228.3435,0.071799
2229.3079,0.0721061
2230.2720,0.0722157
2231.2363,0.0721052
2232.2004,0.071805
2233.1648,0.0713997
2234.1289,0.0710094
2235.0933,0.0707519
2236.0574,0.070701
2237.0217,0.0708613
2237.9858,0.0711702
2238.9502,0.0715237
2239.9143,0.0718139
2240.8787,0.0719628
2241.8428,0.0719465
2242.8071,0.0718008
2243.7712,0.0716076
2244.7356,0.0714624
2245.6997,0.0714327
2246.6641,0.0715255
2247.6282,0.0716811
2248.5925,0.0718028
2249.5566,0.0718064
2250.5210,0.0716651
2251.4851,0.0714228
2252.4495,0.0711672
2253.4136,0.0709815
2254.3779,0.070901
2255.3420,0.070905
2256.3064,0.0709451
2257.2705,0.0709882
2258.2349,0.071041
2259.1990,0.0711362
2260.1633,0.0712927
2261.1274,0.0714818
2262.0918,0.071627
2263.0559,0.071645
2264.0203,0.0715022
2264.9844,0.0712502
2265.9487,0.0710092
2266.9128,0.0709072
2267.8772,0.071009
2268.8413,0.0712817
2269.8057,0.0716153
2270.7698,0.0718854
2271.7341,0.0720168
2272.6982,0.0720134
2273.6626,0.0719413
2274.6267,0.0718827
2275.5911,0.0718903
2276.5552,0.0719672
2277.5195,0.0720775
2278.4836,0.0721741
2279.4480,0.0722252
2280.4121,0.0722282
2281.3765,0.0722071
2282.3406,0.0721986
2283.3049,0.0722343
2284.2690,0.0723251
2285.2334,0.0724551
2286.1975,0.0725885
2287.1619,0.072688
2288.1260,0.0727373
2289.0903,0.0727533
2290.0544,0.0727778
2291.0188,0.0728514
2291.9829,0.0729847
2292.9473,0.0731466
2293.9114,0.0732805
2294.8757,0.0733406
2295.8398,0.0733249
2296.8042,0.0732844
2297.7683,0.0732973
2298.7327,0.0734263
2299.6968,0.0736818
2300.6611,0.0740158
2301.6252,0.074348
2302.5896,0.0746069
2303.5537,0.0747606
2304.5181,0.0748217
2305.4822,0.07483
2306.4465,0.0748266
2307.4106,0.0748385
2308.3750,0.0748764
2309.3391,0.0749418
2310.3035,0.0750344
2311.2676,0.0751499
2312.2319,0.0752756
2313.1960,0.0753892
2314.1604,0.0754662
2315.1245,0.0754934
2316.0889,0.0754782
2317.0530,0.0754479
2318.0173,0.07544
2318.9814,0.0754862
2319.9458,0.0755967
2320.9099,0.0757525
2321.8743,0.0759122
2322.8384,0.0760339
2323.8027,0.0760973
2324.7668,0.0761107
2325.7312,0.076101
2326.6953,0.0760974
2327.6597,0.0761199
2328.6238,0.0761724
2329.5881,0.0762435
2330.5522,0.0763119
2331.5166,0.076355
2332.4807,0.0763569
2333.4451,0.0763126
2334.4092,0.0762309
2335.3735,0.0761363
2336.3376,0.0760673
2337.3020,0.0760662
2338.2661,0.0761611
2339.2305,0.076352
2340.1946,0.0766151
2341.1589,0.0769228
2342.1230,0.077259
2343.0874,0.0776121
2344.0515,0.0779529
2345.0159,0.0782294
2345.9800,0.0783924
2346.9443,0.0784237
2347.9084,0.0783362
2348.8728,0.0781568
2349.8369,0.0779157
2350.8013,0.0776466
2351.7654,0.0773969
2352.7297,0.077238
2353.6938,0.0772575
2354.6582,0.0775209
2355.6223,0.0780182
2356.5867,0.0786402
2357.5508,0.0792099
2358.5151,0.0795603
2359.4792,0.0796243
2360.4436,0.0794796
2361.4077,0.0793007
2362.3721,0.0792455
2363.3362,0.0793598
2364.3005,0.0795636
2365.2646,0.0797188
2366.2290,0.0797286
2367.1931,0.0795995
2368.1575,0.0794328
2369.1216,0.0793603
2370.0859,0.0794684
2371.0500,0.0797542
2372.0144,0.0801318
2372.9785,0.0804789
2373.9429,0.0806946
2374.9070,0.08074
2375.8713,0.0806445
2376.8354,0.0804813
2377.7998,0.0803281
2378.7639,0.0802334
2379.7283,0.0802036
2380.6924,0.0802114
2381.6567,0.0802153
2382.6208,0.0801798
2383.5852,0.0800871
2384.5493,0.0799414
2385.5137,0.0797657
2386.4778,0.0795965
2387.4421,0.0794734
2388.4063,0.0794278
2389.3706,0.0794699
2390.3347,0.0795827
2391.2991,0.0797256
2392.2632,0.0798501
2393.2275,0.0799207
2394.1917,0.0799309
2395.1560,0.0799066
2396.1201,0.0798942
2397.0845,0.0799388
2398.0486,0.0800642
2399.0129,0.0802616
2399.9771,0.0804939
2400.9414,0.0807104
2401.9055,0.0808665
2402.8699,0.0809404
2403.8340,0.0809398
2404.7983,0.0808993
2405.7625,0.0808684
2406.7268,0.0808945
2407.6909,0.0810067
2408.6553,0.0812064
2409.6194,0.0814679
2410.5837,0.0817521
2411.5479,0.0820226
2412.5122,0.08226
2413.4763,0.0824634
2414.4407,0.0826419
2415.4048,0.0828029
2416.3691,0.0829471
2417.3333,0.0830735
2418.2976,0.0831894
2419.2617,0.0833137
2420.2261,0.0834681
2421.1902,0.0836622
2422.1545,0.0838851
2423.1187,0.084111
2424.0830,0.0843187
2425.0471,0.0845067
2426.0115,0.0846943
2426.9756,0.0849054
2427.9399,0.0851491
2428.9041,0.0854116
2429.8684,0.0856669
2430.8325,0.0858966
2431.7969,0.0861045
2432.7610,0.0863142
2433.7253,0.0865524
2434.6895,0.0868296
2435.6538,0.0871307
2436.6179,0.0874194
2437.5823,0.0876557
2438.5464,0.0878152
2439.5107,0.0879056
2440.4749,0.0879689
2441.4392,0.0880685
2442.4033,0.0882616
2443.3677,0.0885678
2444.3318,0.0889534
2445.2961,0.0893425
2446.2603,0.0896553
2447.2246,0.0898529
2448.1887,0.0899622
2449.1531,0.0900621
2450.1172,0.0902383
2451.0815,0.0905331
2452.0457,0.0909235
2453.0100,0.0913378
2453.9741,0.091701
2454.9385,0.091977
2455.9026,0.0921816
2456.8669,0.0923618
2457.8311,0.0925601
2458.7954,0.0927889
2459.7595,0.0930324
2460.7239,0.0932686
2461.6880,0.093493
2462.6523,0.0937234
2463.6165,0.0939824
2464.5808,0.0942744
2465.5449,0.094576
2466.5093,0.0948513
2467.4734,0.0950812
2468.4377,0.0952828
2469.4019,0.0955017
2470.3662,0.0957794
2471.3303,0.0961176
2472.2947,0.0964697
2473.2588,0.0967669
2474.2231,0.0969657
2475.1873,0.0970816
2476.1516,0.0971847
2477.1157,0.0973553
2478.0801,0.0976307
2479.0442,0.0979784
2480.0085,0.0983167
2480.9727,0.0985677
2481.9370,0.0987076
2482.9011,0.0987802
2483.8655,0.0988653
2484.8296,0.099027
2485.7939,0.0992766
2486.7581,0.0995743
2487.7224,0.0998634
2488.6865,0.100109
2489.6509,0.100314
2490.6150,0.100503
2491.5793,0.100697
2492.5435,0.100896
2493.5078,0.101081
2494.4719,0.101236
2495.4363,0.101364
2496.4004,0.101485
2497.3647,0.101622
2498.3289,0.101784
2499.2932,0.10197
2500.2573,0.102171
2501.2217,0.102386
2502.1858,0.102618
2503.1501,0.102858
2504.1143,0.103084
2505.0786,0.103262
2506.0427,0.103366
2507.0071,0.103401
2507.9712,0.103401
2508.9355,0.103421
2509.8997,0.103503
2510.8640,0.10366
2511.8281,0.10388
2512.7925,0.104134
2513.7566,0.104404
2514.7209,0.104681
2515.6851,0.104957
2516.6494,0.105213
2517.6135,0.105421
2518.5779,0.105558
2519.5420,0.105631
2520.5063,0.105685
2521.4705,0.105786
2522.4348,0.105992
2523.3989,0.106316
2524.3633,0.10672
2525.3274,0.107129
2526.2917,0.107468
2527.2559,0.107696
2528.2202,0.107825
2529.1843,0.107906
2530.1487,0.108004
2531.1128,0.108161
2532.0771,0.108375
2533.0413,0.108604
2534.0056,0.108789
2534.9697,0.108891
2535.9341,0.108921
2536.8982,0.108934
2537.8625,0.108999
2538.8267,0.109164
2539.7910,0.109426
2540.7551,0.109742
2541.7195,0.110049
2542.6836,0.110305
2543.6479,0.110502
2544.6121,0.110659
2545.5764,0.110802
2546.5405,0.110957
2547.5049,0.111138
2548.4690,0.111358
2549.4333,0.111626
2550.3975,0.111939
2551.3618,0.112274
2552.3259,0.112596
2553.2903,0.112868
2554.2544,0.113076
2555.2188,0.113233
2556.1829,0.113371
2557.1472,0.113519
2558.1113,0.113691
2559.0757,0.113878
2560.0398,0.114063
2561.0042,0.11424
2561.9683,0.114418
2562.9326,0.114623
2563.8967,0.114875
2564.8611,0.11517
2565.8252,0.115479
2566.7896,0.115755
2567.7537,0.115958
2568.7180,0.116082
2569.6821,0.116162
2570.6465,0.116255
2571.6106,0.116414
2572.5750,0.116656
2573.5391,0.116963
2574.5034,0.117287
2575.4675,0.117585
2576.4319,0.117837
2577.3960,0.118048
2578.3604,0.118237
2579.3245,0.118429
2580.2888,0.118641
2581.2529,0.118881
2582.2173,0.119155
2583.1814,0.119456
2584.1458,0.119769
2585.1099,0.120077
2586.0742,0.120368
2587.0383,0.120651
2588.0027,0.12095
2588.9668,0.121292
2589.9312,0.121683
2590.8953,0.122097
2591.8596,0.122488
2592.8237,0.122809
2593.7881,0.123044
2594.7522,0.123211
2595.7166,0.123351
2596.6807,0.123513
2597.6450,0.123731
2598.6091,0.124024
2599.5735,0.124394
2600.5376,0.124832
2601.5020,0.125317
2602.4661,0.125824
2603.4304,0.126324
2604.3945,0.1268
2605.3589,0.12725
2606.3230,0.127685
2607.2874,0.128125
2608.2515,0.128579
2609.2158,0.129049
2610.1799,0.129524
2611.1443,0.129995
2612.1084,0.130456
2613.0728,0.130906
2614.0369,0.131354
2615.0012,0.131811
2615.9653,0.132294
2616.9297,0.132811
2617.8938,0.133361
2618.8582,0.133922
2619.8223,0.134465
2620.7866,0.134966
2621.7507,0.135429
2622.7151,0.135887
2623.6792,0.136384
2624.6436,0.136952
2625.6077,0.137589
2626.5720,0.138261
2627.5361,0.13892
2628.5005,0.139539
2629.4646,0.140117
2630.4290,0.140683
2631.3931,0.141269
2632.3574,0.141891
2633.3215,0.142543
2634.2859,0.143203
2635.2500,0.143855
2636.2144,0.144493
2637.1785,0.14513
2638.1428,0.145783
2639.1069,0.146459
2640.0713,0.147156
2641.0354,0.147862
2641.9998,0.148566
2642.9639,0.149268
2643.9282,0.149975
2644.8923,0.150702
2645.8567,0.151455
2646.8208,0.152235
2647.7852,0.153032
2648.7493,0.153832
2649.7136,0.15462
2650.6777,0.155381
2651.6421,0.156113
2652.6062,0.156822
2653.5706,0.157532
2654.5347,0.158273
2655.4990,0.159069
2656.4631,0.159919
2657.4275,0.160796
2658.3916,0.161662
2659.3560,0.162486
2660.3201,0.163268
2661.2844,0.164032
2662.2485,0.164809
2663.2129,0.165614
2664.1770,0.166433
2665.1414,0.167232
2666.1055,0.167984
2667.0698,0.168684
2668.0339,0.169358
2668.9983,0.170042
2669.9624,0.170764
2670.9268,0.171529
2671.8909,0.17232
2672.8552,0.17311
2673.8193,0.17388
2674.7837,0.174625
2675.7478,0.17535
2676.7122,0.176069
2677.6763,0.176787
2678.6406,0.177506
2679.6047,0.178218
2680.5691,0.178918
2681.5332,0.179603
2682.4976,0.180279
2683.4617,0.180953
2684.4260,0.181628
2685.3901,0.182303
2686.3545,0.182971
2687.3186,0.183627
2688.2830,0.184272
2689.2471,0.184911
2690.2114,0.185553
2691.1755,0.186205
2692.1399,0.18687
2693.1040,0.187546
2694.0684,0.188226
2695.0325,0.188898
2695.9968,0.189543
2696.9609,0.190146
2697.9253,0.190693
2698.8894,0.191187
2699.8538,0.191652
2700.8179,0.192118
2701.7822,0.192617
2702.7463,0.193162
