,,,,,
TITLE,GLUCOSA 5,,,,
DATA TYPE,INFRARED SPECTRUM,,,,
ORIGIN,JASCO,,,,
OWNER,,,,,
DATE,19/02/15,,,,
TIME,16:01:16,,,,
SPECTROMETER/DATA SYSTEM,,,,,
LOCALE,1033,,,,
RESOLUTION,,,,,
DELTAX,0.964233,,,,
XUNITS,1/CM,,,,
YUNITS,ABSORBANCE,,,,
FIRSTX,399.1927,,,,
LASTX,4000.6047,,,,
NPOINTS,3736,,,,
FIRSTY,-0.00239,,,,
MAXY,1.11787,,,,
MINY,-0.00239,,,,
XYDATA,,,,,
2067.3167,0.0634171,,,,
2068.2808,0.0633757,,,,
2069.2451,0.0633524,,,,
2070.2092,0.0634165,,,,
2071.1736,0.0636077,,,,
2072.1377,0.0638904,,,,
2073.1021,0.0641576,,,,
2074.0662,0.0642932,,,,
2075.0305,0.064248,,,,
2075.9946,0.0640754,,,,
2076.9590,0.0639021,,,,
2077.9231,0.0638569,,,,
2078.8875,0.0640041,,,,
2079.8516,0.0643198,,,,
2080.8159,0.0647169,,,,
2081.7800,0.0650959,,,,
2082.7444,0.0653891,,,,
2083.7085,0.0655766,,,,
2084.6729,0.0656726,,,,
2085.6370,0.0656966,,,,
2086.6013,0.0656515,,,,
2087.5654,0.0655244,,,,
2088.5298,0.0653103,,,,
2089.4939,0.0650399,,,,
2090.4583,0.0647887,,,,
2091.4224,0.064653,,,,
2092.3867,0.0647056,,,,
2093.3508,0.0649606,,,,
2094.3152,0.0653703,,,,
2095.2793,0.0658602,,,,
2096.2437,0.0663746,,,,
2097.2078,0.0668963,,,,
2098.1721,0.0674213,,,,
2099.1362,0.0679123,,,,
2100.1006,0.0682785,,,,
2101.0647,0.0684119,,,,
2102.0291,0.0682574,,,,
2102.9932,0.0678707,,,,
2103.9575,0.0674118,,,,
2104.9216,0.0670716,,,,
2105.8860,0.0669786,,,,
2106.8501,0.0671473,,,,
2107.8145,0.0674986,,,,
2108.7786,0.0679278,,,,
2109.7429,0.0683634,,,,
2110.7070,0.0687765,,,,
2111.6714,0.0691452,,,,
2112.6355,0.0694182,,,,
2113.5999,0.0695194,,,,
2114.5640,0.0693942,,,,
2115.5283,0.0690601,,,,
2116.4924,0.0686145,,,,
2117.4568,0.0681871,,,,
2118.4209,0.0678685,,,,
2119.3853,0.0676668,,,,
2120.3494,0.0675216,,,,
2121.3137,0.0673658,,,,
2122.2778,0.0671878,,,,
2123.2422,0.0670472,,,,
2124.2063,0.0670284,,,,
2125.1707,0.0671641,,,,
2126.1348,0.067384,,,,
2127.0991,0.067528,,,,
2128.0632,0.0674246,,,,
2129.0276,0.0669899,,,,
2129.9917,0.0662916,,,,
2130.9561,0.0655381,,,,
2131.9202,0.0649956,,,,
2132.8845,0.0648679,,,,
2133.8486,0.0651954,,,,
2134.8130,0.0658293,,,,
2135.7771,0.0665013,,,,
2136.7415,0.0669588,,,,
2137.7056,0.0670789,,,,
2138.6699,0.0668949,,,,
2139.6340,0.066535,,,,
2140.5984,0.0661335,,,,
2141.5625,0.0657791,,,,
2142.5269,0.0655181,,,,
2143.4910,0.0653841,,,,
2144.4553,0.0654085,,,,
2145.4194,0.0655908,,,,
2146.3838,0.0658572,,,,
2147.3479,0.0660585,,,,
2148.3123,0.0660345,,,,
2149.2764,0.0657125,,,,
2150.2407,0.0651661,,,,
2151.2048,0.0645867,,,,
2152.1692,0.0641823,,,,
2153.1333,0.0640766,,,,
2154.0977,0.0642783,,,,
2155.0618,0.0647335,,,,
2156.0261,0.0654071,,,,
2156.9902,0.0663204,,,,
2157.9546,0.0674978,,,,
2158.9187,0.0688634,,,,
2159.8831,0.0702093,,,,
2160.8472,0.0713049,,,,
2161.8115,0.0720394,,,,
2162.7756,0.0724542,,,,
2163.7400,0.0726743,,,,
2164.7041,0.072827,,,,
2165.6685,0.0729992,,,,
2166.6326,0.0732291,,,,
2167.5969,0.0735064,,,,
2168.5610,0.0737692,,,,
2169.5254,0.0739065,,,,
2170.4895,0.0737869,,,,
2171.4539,0.0733205,,,,
2172.4180,0.0725265,,,,
2173.3823,0.071562,,,,
2174.3464,0.0706756,,,,
2175.3108,0.070098,,,,
2176.2749,0.0699352,,,,
2177.2393,0.0701378,,,,
2178.2034,0.0705645,,,,
2179.1677,0.0710846,,,,
2180.1318,0.0716411,,,,
2181.0962,0.0722339,,,,
2182.0603,0.0728505,,,,
2183.0247,0.073409,,,,
2183.9888,0.073768,,,,
2184.9531,0.0738038,,,,
2185.9172,0.0734965,,,,
2186.8816,0.0729627,,,,
2187.8457,0.0724125,,,,
2188.8101,0.072056,,,,
2189.7742,0.0720129,,,,
2190.7385,0.0722729,,,,
2191.7026,0.0727238,,,,
2192.6670,0.0732199,,,,
2193.6311,0.0736431,,,,
2194.5955,0.0739214,,,,
2195.5596,0.0740084,,,,
2196.5239,0.0738601,,,,
2197.4880,0.0734437,,,,
2198.4524,0.072781,,,,
2199.4165,0.0719871,,,,
2200.3809,0.071259,,,,
2201.3450,0.0708049,,,,
2202.3093,0.0707499,,,,
2203.2734,0.0710793,,,,
2204.2378,0.0716561,,,,
2205.2019,0.0722981,,,,
2206.1663,0.0728604,,,,
2207.1304,0.0732736,,,,
2208.0947,0.0735287,,,,
2209.0588,0.073641,,,,
2210.0232,0.0736273,,,,
2210.9873,0.0735084,,,,
2211.9517,0.073318,,,,
2212.9158,0.0730997,,,,
2213.8801,0.0728929,,,,
2214.8442,0.072722,,,,
2215.8086,0.0726001,,,,
2216.7727,0.0725363,,,,
2217.7371,0.0725296,,,,
2218.7012,0.0725498,,,,
2219.6655,0.072526,,,,
2220.6296,0.0723733,,,,
2221.5940,0.072054,,,,
2222.5581,0.0716331,,,,
2223.5225,0.0712789,,,,
2224.4866,0.0711901,,,,
2225.4509,0.0714869,,,,
2226.4150,0.0721348,,,,
2227.3794,0.0729491,,,,
2228.3435,0.0736805,,,,
2229.3079,0.074127,,,,
2230.2720,0.0742119,,,,
2231.2363,0.0739928,,,,
2232.2004,0.0736129,,,,
2233.1648,0.0732316,,,,
2234.1289,0.072973,,,,
2235.0933,0.0729043,,,,
2236.0574,0.0730398,,,,
2237.0217,0.0733549,,,,
2237.9858,0.0737956,,,,
2238.9502,0.0742803,,,,
2239.9143,0.0747007,,,,
2240.8787,0.0749388,,,,
2241.8428,0.0749058,,,,
2242.8071,0.0745964,,,,
2243.7712,0.074123,,,,
2244.7356,0.0736946,,,,
2245.6997,0.0735299,,,,
2246.6641,0.0737427,,,,
2247.6282,0.0742661,,,,
2248.5925,0.0748736,,,,
2249.5566,0.0752959,,,,
2250.5210,0.0753669,,,,
2251.4851,0.0751083,,,,
2252.4495,0.0747024,,,,
2253.4136,0.0743748,,,,
2254.3779,0.0742666,,,,
2255.3420,0.0743766,,,,
2256.3064,0.0746012,,,,
2257.2705,0.074827,,,,
2258.2349,0.0750026,,,,
2259.1990,0.0751444,,,,
2260.1633,0.0752919,,,,
2261.1274,0.0754592,,,,
2262.0918,0.0756213,,,,
2263.0559,0.0757386,,,,
2264.0203,0.075792,,,,
2264.9844,0.075798,,,,
2265.9487,0.0757971,,,,
2266.9128,0.0758287,,,,
2267.8772,0.0759144,,,,
2268.8413,0.0760571,,,,
2269.8057,0.0762485,,,,
2270.7698,0.076474,,,,
2271.7341,0.0767119,,,,
2272.6982,0.0769335,,,,
2273.6626,0.0771111,,,,
2274.6267,0.0772321,,,,
2275.5911,0.0773108,,,,
2276.5552,0.0773858,,,,
2277.5195,0.077504,,,,
2278.4836,0.0776985,,,,
2279.4480,0.0779732,,,,
2280.4121,0.0783021,,,,
2281.3765,0.0786422,,,,
2282.3406,0.0789539,,,,
2283.3049,0.0792161,,,,
2284.2690,0.079432,,,,
2285.2334,0.0796219,,,,
2286.1975,0.0798082,,,,
2287.1619,0.08,,,,
2288.1260,0.0801866,,,,
2289.0903,0.080342,,,,
2290.0544,0.0804407,,,,
2291.0188,0.0804724,,,,
2291.9829,0.0804491,,,,
2292.9473,0.0804,,,,
2293.9114,0.0803588,,,,
2294.8757,0.0803527,,,,
2295.8398,0.0803976,,,,
2296.8042,0.0805009,,,,
2297.7683,0.0806631,,,,
2298.7327,0.0808762,,,,
2299.6968,0.0811197,,,,
2300.6611,0.0813628,,,,
2301.6252,0.0815756,,,,
2302.5896,0.0817461,,,,
2303.5537,0.0818911,,,,
2304.5181,0.0820506,,,,
2305.4822,0.0822669,,,,
2306.4465,0.0825594,,,,
2307.4106,0.0829112,,,,
2308.3750,0.0832749,,,,
2309.3391,0.0835944,,,,
2310.3035,0.0838301,,,,
2311.2676,0.0839724,,,,
2312.2319,0.0840387,,,,
2313.1960,0.0840593,,,,
2314.1604,0.0840631,,,,
2315.1245,0.0840742,,,,
2316.0889,0.0841218,,,,
2317.0530,0.0842534,,,,
2318.0173,0.0845373,,,,
2318.9814,0.0850391,,,,
2319.9458,0.0857694,,,,
2320.9099,0.086629,,,,
2321.8743,0.0874059,,,,
2322.8384,0.0878578,,,,
2323.8027,0.0878365,,,,
2324.7668,0.0873592,,,,
2325.7312,0.0865856,,,,
2326.6953,0.0857357,,,,
2327.6597,0.0850056,,,,
2328.6238,0.0845067,,,,
2329.5881,0.0842438,,,,
2330.5522,0.0841403,,,,
2331.5166,0.0841024,,,,
2332.4807,0.0840758,,,,
2333.4451,0.0840556,,,,
2334.4092,0.0840559,,,,
2335.3735,0.0840832,,,,
2336.3376,0.0841394,,,,
2337.3020,0.0842405,,,,
2338.2661,0.0844255,,,,
2339.2305,0.084738,,,,
2340.1946,0.0851926,,,,
2341.1589,0.0857531,,,,
2342.1230,0.0863368,,,,
2343.0874,0.0868417,,,,
2344.0515,0.0871922,,,,
2345.0159,0.0873814,,,,
2345.9800,0.0874588,,,,
2346.9443,0.0874714,,,,
2347.9084,0.087428,,,,
2348.8728,0.0873163,,,,
2349.8369,0.0871343,,,,
2350.8013,0.0869092,,,,
2351.7654,0.0866989,,,,
2352.7297,0.086581,,,,
2353.6938,0.0866345,,,,
2354.6582,0.0869182,,,,
2355.6223,0.0874443,,,,
2356.5867,0.0881516,,,,
2357.5508,0.0888947,,,,
2358.5151,0.0894786,,,,
2359.4792,0.0897425,,,,
2360.4436,0.0896468,,,,
2361.4077,0.0892917,,,,
2362.3721,0.0888504,,,,
2363.3362,0.088476,,,,
2364.3005,0.0882463,,,,
2365.2646,0.0881637,,,,
2366.2290,0.0881867,,,,
2367.1931,0.0882644,,,,
2368.1575,0.0883563,,,,
2369.1216,0.0884406,,,,
2370.0859,0.0885172,,,,
2371.0500,0.0886038,,,,
2372.0144,0.088726,,,,
2372.9785,0.0888999,,,,
2373.9429,0.0891186,,,,
2374.9070,0.0893503,,,,
2375.8713,0.0895487,,,,
2376.8354,0.0896724,,,,
2377.7998,0.0897006,,,,
2378.7639,0.089641,,,,
2379.7283,0.089525,,,,
2380.6924,0.0893938,,,,
2381.6567,0.0892821,,,,
2382.6208,0.0892045,,,,
2383.5852,0.089151,,,,
2384.5493,0.0890947,,,,
2385.5137,0.0890089,,,,
2386.4778,0.0888857,,,,
2387.4421,0.0887472,,,,
2388.4063,0.0886403,,,,
2389.3706,0.0886157,,,,
2390.3347,0.0887022,,,,
2391.2991,0.0888902,,,,
2392.2632,0.0891361,,,,
2393.2275,0.0893837,,,,
2394.1917,0.0895921,,,,
2395.1560,0.0897527,,,,
2396.1201,0.0898889,,,,
2397.0845,0.0900394,,,,
2398.0486,0.0902364,,,,
2399.0129,0.0904871,,,,
2399.9771,0.0907687,,,,
2400.9414,0.0910386,,,,
2401.9055,0.0912555,,,,
2402.8699,0.0914036,,,,
2403.8340,0.0915062,,,,
2404.7983,0.0916204,,,,
2405.7625,0.0918088,,,,
2406.7268,0.0921055,,,,
2407.6909,0.0924936,,,,
2408.6553,0.092914,,,,
2409.6194,0.0933004,,,,
2410.5837,0.0936189,,,,
2411.5479,0.0938857,,,,
2412.5122,0.0941503,,,,
2413.4763,0.0944571,,,,
2414.4407,0.0948115,,,,
2415.4048,0.095176,,,,
2416.3691,0.0954968,,,,
2417.3333,0.095742,,,,
2418.2976,0.0959248,,,,
2419.2617,0.0960941,,,,
2420.2261,0.0963029,,,,
2421.1902,0.096576,,,,
2422.1545,0.0969,,,,
2423.1187,0.0972393,,,,
2424.0830,0.0975644,,,,
2425.0471,0.0978703,,,,
2426.0115,0.0981752,,,,
2426.9756,0.0985018,,,,
2427.9399,0.0988585,,,,
2428.9041,0.0992349,,,,
2429.8684,0.0996133,,,,
2430.8325,0.0999861,,,,
2431.7969,0.100364,,,,
2432.7610,0.100768,,,,
2433.7253,0.101211,,,,
2434.6895,0.101677,,,,
2435.6538,0.102126,,,,
2436.6179,0.102509,,,,
2437.5823,0.102798,,,,
2438.5464,0.103004,,,,
2439.5107,0.103179,,,,
2440.4749,0.103392,,,,
2441.4392,0.103697,,,,
2442.4033,0.104109,,,,
2443.3677,0.104598,,,,
2444.3318,0.105104,,,,
2445.2961,0.105573,,,,
2446.2603,0.105973,,,,
2447.2246,0.106308,,,,
2448.1887,0.106609,,,,
2449.1531,0.10691,,,,
2450.1172,0.107234,,,,
2451.0815,0.107585,,,,
2452.0457,0.107952,,,,
2453.0100,0.108321,,,,
2453.9741,0.108679,,,,
2454.9385,0.10902,,,,
2455.9026,0.109345,,,,
2456.8669,0.109658,,,,
2457.8311,0.109968,,,,
2458.7954,0.110283,,,,
2459.7595,0.110616,,,,
2460.7239,0.110975,,,,
2461.6880,0.111363,,,,
2462.6523,0.111768,,,,
2463.6165,0.112168,,,,
2464.5808,0.11253,,,,
2465.5449,0.112832,,,,
2466.5093,0.11307,,,,
2467.4734,0.113266,,,,
2468.4377,0.113469,,,,
2469.4019,0.113727,,,,
2470.3662,0.114066,,,,
2471.3303,0.114471,,,,
2472.2947,0.114891,,,,
2473.2588,0.115262,,,,
2474.2231,0.115545,,,,
2475.1873,0.115742,,,,
2476.1516,0.115904,,,,
2477.1157,0.116098,,,,
2478.0801,0.116371,,,,
2479.0442,0.11673,,,,
2480.0085,0.117133,,,,
2480.9727,0.117521,,,,
2481.9370,0.117839,,,,
2482.9011,0.11807,,,,
2483.8655,0.118239,,,,
2484.8296,0.118393,,,,
2485.7939,0.118583,,,,
2486.7581,0.118832,,,,
2487.7224,0.119128,,,,
2488.6865,0.11943,,,,
2489.6509,0.119694,,,,
2490.6150,0.1199,,,,
2491.5793,0.120065,,,,
2492.5435,0.120231,,,,
2493.5078,0.120443,,,,
2494.4719,0.120718,,,,
2495.4363,0.121032,,,,
2496.4004,0.12134,,,,
2497.3647,0.121602,,,,
2498.3289,0.121803,,,,
2499.2932,0.121962,,,,
2500.2573,0.122111,,,,
2501.2217,0.122274,,,,
2502.1858,0.122459,,,,
2503.1501,0.122656,,,,
2504.1143,0.122848,,,,
2505.0786,0.123027,,,,
2506.0427,0.123187,,,,
2507.0071,0.123332,,,,
2507.9712,0.123466,,,,
2508.9355,0.123601,,,,
2509.8997,0.123756,,,,
2510.8640,0.123948,,,,
2511.8281,0.124189,,,,
2512.7925,0.124473,,,,
2513.7566,0.124785,,,,
2514.7209,0.125106,,,,
2515.6851,0.12542,,,,
2516.6494,0.125714,,,,
2517.6135,0.125972,,,,
2518.5779,0.12618,,,,
2519.5420,0.126334,,,,
2520.5063,0.126453,,,,
2521.4705,0.126581,,,,
2522.4348,0.126775,,,,
2523.3989,0.127072,,,,
2524.3633,0.127465,,,,
2525.3274,0.127898,,,,
2526.2917,0.128297,,,,
2527.2559,0.1286,,,,
2528.2202,0.128795,,,,
2529.1843,0.128917,,,,
2530.1487,0.129022,,,,
2531.1128,0.129156,,,,
2532.0771,0.129328,,,,
2533.0413,0.129519,,,,
2534.0056,0.129707,,,,
2534.9697,0.129894,,,,
2535.9341,0.130103,,,,
2536.8982,0.130366,,,,
2537.8625,0.130693,,,,
2538.8267,0.131055,,,,
2539.7910,0.1314,,,,
2540.7551,0.131678,,,,
2541.7195,0.131866,,,,
2542.6836,0.131981,,,,
2543.6479,0.13206,,,,
2544.6121,0.132144,,,,
2545.5764,0.132264,,,,
2546.5405,0.132445,,,,
2547.5049,0.132707,,,,
2548.4690,0.133063,,,,
2549.4333,0.133501,,,,
2550.3975,0.133975,,,,
2551.3618,0.134413,,,,
2552.3259,0.134755,,,,
2553.2903,0.134983,,,,
2554.2544,0.135137,,,,
2555.2188,0.135292,,,,
2556.1829,0.135512,,,,
2557.1472,0.135812,,,,
2558.1113,0.136163,,,,
2559.0757,0.136509,,,,
2560.0398,0.136815,,,,
2561.0042,0.137079,,,,
2561.9683,0.13733,,,,
2562.9326,0.137601,,,,
2563.8967,0.13791,,,,
2564.8611,0.138252,,,,
2565.8252,0.138609,,,,
2566.7896,0.138968,,,,
2567.7537,0.139324,,,,
2568.7180,0.139683,,,,
2569.6821,0.140048,,,,
2570.6465,0.140413,,,,
2571.6106,0.14076,,,,
2572.5750,0.14107,,,,
2573.5391,0.141333,,,,
2574.5034,0.141557,,,,
2575.4675,0.141769,,,,
2576.4319,0.142003,,,,
2577.3960,0.142283,,,,
2578.3604,0.142611,,,,
2579.3245,0.142968,,,,
2580.2888,0.14333,,,,
2581.2529,0.143682,,,,
2582.2173,0.144032,,,,
2583.1814,0.144403,,,,
2584.1458,0.144817,,,,
2585.1099,0.145277,,,,
2586.0742,0.145762,,,,
2587.0383,0.146236,,,,
2588.0027,0.146673,,,,
2588.9668,0.147067,,,,
2589.9312,0.147435,,,,
2590.8953,0.147805,,,,
2591.8596,0.148199,,,,
2592.8237,0.148622,,,,
2593.7881,0.149064,,,,
2594.7522,0.149514,,,,
2595.7166,0.14997,,,,
2596.6807,0.150447,,,,
2597.6450,0.150963,,,,
2598.6091,0.151528,,,,
2599.5735,0.15213,,,,
2600.5376,0.152739,,,,
2601.5020,0.153315,,,,
2602.4661,0.153828,,,,
2603.4304,0.154274,,,,
2604.3945,0.154676,,,,
2605.3589,0.155077,,,,
2606.3230,0.155526,,,,
2607.2874,0.156058,,,,
2608.2515,0.156685,,,,
2609.2158,0.157389,,,,
2610.1799,0.158127,,,,
2611.1443,0.158843,,,,
2612.1084,0.159488,,,,
2613.0728,0.160038,,,,
2614.0369,0.160508,,,,
2615.0012,0.160943,,,,
2615.9653,0.161402,,,,
2616.9297,0.16193,,,,
2617.8938,0.162544,,,,
2618.8582,0.163226,,,,
2619.8223,0.163941,,,,
2620.7866,0.164652,,,,
2621.7507,0.165342,,,,
2622.7151,0.16601,,,,
2623.6792,0.166665,,,,
2624.6436,0.167318,,,,
2625.6077,0.167973,,,,
2626.5720,0.168631,,,,
2627.5361,0.169294,,,,
2628.5005,0.169968,,,,
2629.4646,0.170664,,,,
2630.4290,0.17139,,,,
2631.3931,0.172144,,,,
2632.3574,0.172912,,,,
2633.3215,0.173668,,,,
2634.2859,0.174384,,,,
2635.2500,0.175047,,,,
2636.2144,0.175668,,,,
2637.1785,0.17628,,,,
2638.1428,0.176927,,,,
2639.1069,0.177639,,,,
2640.0713,0.178418,,,,
2641.0354,0.179234,,,,
2641.9998,0.180047,,,,
2642.9639,0.180826,,,,
2643.9282,0.181565,,,,
2644.8923,0.182281,,,,
2645.8567,0.183002,,,,
2646.8208,0.183748,,,,
2647.7852,0.184526,,,,
2648.7493,0.18533,,,,
2649.7136,0.186141,,,,
2650.6777,0.18694,,,,
2651.6421,0.18771,,,,
2652.6062,0.188442,,,,
2653.5706,0.189143,,,,
2654.5347,0.189836,,,,
2655.4990,0.190548,,,,
2656.4631,0.191295,,,,
2657.4275,0.19207,,,,
2658.3916,0.192846,,,,
2659.3560,0.19359,,,,
2660.3201,0.194282,,,,
2661.2844,0.194928,,,,
2662.2485,0.195546,,,,
2663.2129,0.196158,,,,
2664.1770,0.196767,,,,
2665.1414,0.197368,,,,
2666.1055,0.197952,,,,
2667.0698,0.198528,,,,
2668.0339,0.199121,,,,
2668.9983,0.199759,,,,
2669.9624,0.200458,,,,
2670.9268,0.201209,,,,
2671.8909,0.201986,,,,
2672.8552,0.202757,,,,
2673.8193,0.2035,,,,
2674.7837,0.204212,,,,
2675.7478,0.204899,,,,
2676.7122,0.205574,,,,
2677.6763,0.206239,,,,
2678.6406,0.206895,,,,
2679.6047,0.207536,,,,
2680.5691,0.208162,,,,
2681.5332,0.208781,,,,
2682.4976,0.209405,,,,
2683.4617,0.210042,,,,
2684.4260,0.210696,,,,
2685.3901,0.211354,,,,
2686.3545,0.212003,,,,
2687.3186,0.212631,,,,
2688.2830,0.213235,,,,
2689.2471,0.213822,,,,
2690.2114,0.214404,,,,
2691.1755,0.214986,,,,
2692.1399,0.215564,,,,
2693.1040,0.216129,,,,
2694.0684,0.21667,,,,
2695.0325,0.217183,,,,
2695.9968,0.217667,,,,
2696.9609,0.21813,,,,
2697.9253,0.218581,,,,
2698.8894,0.21903,,,,
2699.8538,0.219485,,,,
2700.8179,0.21995,,,,
2701.7822,0.220427,,,,
2702.7463,0.220911,,,,
2703.7107,0.221399,,,,
2704.6748,0.22189,,,,
2705.6392,0.222387,,,,
2706.6033,0.222887,,,,
2707.5676,0.223385,,,,
2708.5317,0.223867,,,,
2709.4961,0.224314,,,,
2710.4602,0.224716,,,,
2711.4246,0.225075,,,,
2712.3887,0.225403,,,,
2713.3530,0.225718,,,,
2714.3171,0.226037,,,,
2715.2815,0.226373,,,,
2716.2456,0.226735,,,,
2717.2100,0.227127,,,,
2718.1741,0.227545,,,,
2719.1384,0.227979,,,,
2720.1025,0.228411,,,,
2721.0669,0.228824,,,,
2722.0310,0.229208,,,,
2722.9954,0.229566,,,,
2723.9595,0.22991,,,,
2724.9238,0.230251,,,,
2725.8879,0.230593,,,,
2726.8523,0.230935,,,,
2727.8164,0.231277,,,,
2728.7808,0.231626,,,,
2729.7449,0.231996,,,,
2730.7092,0.232399,,,,
2731.6733,0.232838,,,,
2732.6377,0.233304,,,,
2733.6018,0.233776,,,,
2734.5662,0.234232,,,,
2735.5303,0.234659,,,,
2736.4946,0.235054,,,,
2737.4587,0.235423,,,,
2738.4231,0.235783,,,,
2739.3872,0.236149,,,,
2740.3516,0.236534,,,,
2741.3157,0.236945,,,,
2742.2800,0.237385,,,,
2743.2441,0.237851,,,,
2744.2085,0.238336,,,,
2745.1726,0.238835,,,,
2746.1370,0.239342,,,,
2747.1011,0.239854,,,,
2748.0654,0.240372,,,,
2749.0295,0.240903,,,,
2749.9939,0.241453,,,,
2750.9580,0.242026,,,,
2751.9224,0.242619,,,,
2752.8865,0.243221,,,,
2753.8508,0.243819,,,,
2754.8149,0.244409,,,,
2755.7793,0.244998,,,,
2756.7434,0.245603,,,,
2757.7078,0.246242,,,,
2758.6719,0.246924,,,,
2759.6362,0.247645,,,,
2760.6003,0.248392,,,,
2761.5647,0.249147,,,,
2762.5288,0.2499,,,,
2763.4932,0.250655,,,,
2764.4573,0.251424,,,,
2765.4216,0.252228,,,,
2766.3857,0.253079,,,,
2767.3501,0.25398,,,,
2768.3142,0.254915,,,,
2769.2786,0.255858,,,,
2770.2427,0.256777,,,,
2771.2070,0.257651,,,,
2772.1711,0.258482,,,,
2773.1355,0.259294,,,,
2774.0996,0.260127,,,,
2775.0640,0.261017,,,,
2776.0281,0.261976,,,,
2776.9924,0.262989,,,,
2777.9565,0.26402,,,,
2778.9209,0.265031,,,,
2779.8850,0.266002,,,,
2780.8494,0.266941,,,,
2781.8135,0.267876,,,,
2782.7778,0.268842,,,,
2783.7419,0.269862,,,,
2784.7063,0.270939,,,,
2785.6704,0.27206,,,,
2786.6348,0.273195,,,,
2787.5989,0.274317,,,,
2788.5632,0.275405,,,,
2789.5273,0.276455,,,,
2790.4917,0.277484,,,,
2791.4558,0.278526,,,,
2792.4202,0.279614,,,,
2793.3843,0.280764,,,,
2794.3486,0.281967,,,,
2795.3127,0.283191,,,,
2796.2771,0.284403,,,,
2797.2412,0.285592,,,,
2798.2056,0.286774,,,,
2799.1697,0.287982,,,,
2800.1340,0.289242,,,,
2801.0981,0.290549,,,,
2802.0625,0.291874,,,,
2803.0266,0.293181,,,,
2803.9910,0.294455,,,,
2804.9551,0.295714,,,,
2805.9194,0.296992,,,,
2806.8835,0.29832,,,,
2807.8479,0.299706,,,,
2808.8120,0.301133,,,,
2809.7764,0.302583,,,,
2810.7405,0.304046,,,,
2811.7048,0.305533,,,,
2812.6689,0.307061,,,,
2813.6333,0.308635,,,,
2814.5974,0.310239,,,,
2815.5618,0.311841,,,,
2816.5259,0.313412,,,,
2817.4902,0.314941,,,,
2818.4543,0.316442,,,,
2819.4187,0.317948,,,,
2820.3828,0.319491,,,,
2821.3472,0.321091,,,,
2822.3113,0.32275,,,,
2823.2756,0.324461,,,,
2824.2397,0.326219,,,,
2825.2041,0.328029,,,,
2826.1682,0.329903,,,,
2827.1326,0.331848,,,,
2828.0967,0.333854,,,,
2829.0610,0.335892,,,,
2830.0251,0.337924,,,,
2830.9895,0.339923,,,,
2831.9536,0.341892,,,,
2832.9180,0.343859,,,,
2833.8821,0.345863,,,,
2834.8464,0.347929,,,,
2835.8105,0.350063,,,,
2836.7749,0.352249,,,,
2837.7390,0.354472,,,,
2838.7034,0.356733,,,,
2839.6675,0.359053,,,,
2840.6318,0.36146,,,,
2841.5959,0.363965,,,,
2842.5603,0.366551,,,,
2843.5244,0.36917,,,,
2844.4888,0.371765,,,,
2845.4529,0.374296,,,,
2846.4172,0.376753,,,,
2847.3813,0.379164,,,,
2848.3457,0.381575,,,,
2849.3098,0.384027,,,,
2850.2742,0.386533,,,,
2851.2383,0.389072,,,,
2852.2026,0.391602,,,,
2853.1667,0.394075,,,,
2854.1311,0.396459,,,,
2855.0952,0.398745,,,,
2856.0596,0.400952,,,,
2857.0237,0.403111,,,,
2857.9880,0.405258,,,,
2858.9521,0.407419,,,,
2859.9165,0.409604,,,,
2860.8806,0.411802,,,,
2861.8450,0.41398,,,,
2862.8091,0.416101,,,,
2863.7734,0.418142,,,,
2864.7375,0.420107,,,,
2865.7019,0.422028,,,,
2866.6660,0.42395,,,,
2867.6304,0.425905,,,,
2868.5945,0.427899,,,,
2869.5588,0.429907,,,,
2870.5229,0.431891,,,,
2871.4873,0.433815,,,,
2872.4514,0.435661,,,,
2873.4158,0.437427,,,,
2874.3799,0.43912,,,,
2875.3442,0.44075,,,,
2876.3083,0.44233,,,,
2877.2727,0.443874,,,,
2878.2368,0.445392,,,,
2879.2012,0.446883,,,,
2880.1653,0.448327,,,,
2881.1296,0.449681,,,,
2882.0938,0.450895,,,,
2883.0581,0.451929,,,,
2884.0222,0.452775,,,,
2884.9866,0.453458,,,,
2885.9507,0.454025,,,,
2886.9150,0.454527,,,,
2887.8792,0.454999,,,,
2888.8435,0.455452,,,,
2889.8076,0.455875,,,,
2890.7720,0.456242,,,,
2891.7361,0.456531,,,,
2892.7004,0.456727,,,,
2893.6646,0.456829,,,,
2894.6289,0.456858,,,,
2895.5930,0.456848,,,,
2896.5574,0.45684,,,,
2897.5215,0.456867,,,,
2898.4858,0.456943,,,,
2899.4500,0.45706,,,,
2900.4143,0.457196,,,,
2901.3784,0.45733,,,,
2902.3428,0.457453,,,,
2903.3069,0.45758,,,,
2904.2712,0.45774,,,,
2905.2354,0.457961,,,,
2906.1997,0.458259,,,,
2907.1638,0.458622,,,,
2908.1282,0.45902,,,,
2909.0923,0.459408,,,,
2910.0566,0.459752,,,,
2911.0208,0.460037,,,,
2911.9851,0.460279,,,,
2912.9492,0.460505,,,,
2913.9136,0.460747,,,,
2914.8777,0.461008,,,,
2915.8420,0.461265,,,,
2916.8062,0.461467,,,,
2917.7705,0.461562,,,,
2918.7346,0.461514,,,,
2919.6990,0.461317,,,,
2920.6631,0.460979,,,,
2921.6274,0.46051,,,,
2922.5916,0.459906,,,,
2923.5559,0.459148,,,,
2924.5200,0.458221,,,,
